t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
70.0148,2171,690,1481,0,16,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,0
71.015,2258,723,1535,0,16,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,0
72.0152,2315,759,1556,0,16,2315,2315,2315,2315,2315,2315,2315,2315,2315,2315,2315,2315,0
73.0154,2386,789,1597,0,16,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0
74.0156,2341,799,1542,0,16,2341,2341,2341,2341,2341,2341,2341,2341,2341,2341,2341,2341,0
75.0158,2285,778,1507,0,16,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,0
76.016,2374,821,1553,0,16,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,0
77.0162,2324,782,1542,0,16,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,0
78.0164,2290,810,1480,0,16,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,0
79.0166,2373,814,1559,0,16,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,0
80.0168,2314,781,1533,0,16,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,0
81.017,2335,815,1520,0,16,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,0
82.0172,2365,841,1524,0,16,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,0
83.0174,2281,814,1467,0,16,2276,2277,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,0
84.0176,1011,353,658,0,16,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,0
85.0178,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0181,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0183,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0186,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0188,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0191,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0193,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0195,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0197,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0199,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0203,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0205,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0207,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0209,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0212,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
